update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,1510.7883406352394,1,0.0,0.0,0.0,0.0,44.625,31.989988668331847,0.0,112.0,1.925806075334549,-0.09718466829508543,-0.03777583804912865,0.0019698787364177406,0.04308927754275023,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,2095.5066998177213,2,0.02569444477558136,0.09951415670587277,0.0,0.41111111640930176,102.3125,61.55659870192634,4.0,222.0,1.9270658642053604,-0.07672706339508295,-0.025929861003533006,0.0012328088923823088,0.021083620810472443,0.02569444477558136,0.09951415670587277,0.0,0.41111111640930176
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,1976.663364992404,3,0.0,0.0,0.0,0.0,113.03846153846153,108.88719666532488,1.0,324.0,1.9266635030508041,-0.05748044094070792,-0.021049989154562354,0.00039716079845675267,0.013244938898451901,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,2030.189932213829,4,0.014087301279817308,0.07319976467452094,0.0,0.39444443583488464,72.03571428571429,69.48303088979823,3.0,261.0,1.9323350936174393,-0.028188794385641813,-0.015814599581062794,0.0008056549559114501,0.01170832205988702,0.014087301279817308,0.07319976467452094,0.0,0.39444443583488464
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,1997.9561130130733,5,0.022530863682428997,0.09289713079904763,0.0,0.4055555462837219,73.11111111111111,80.1449304481775,1.0,250.0,1.9356475919485092,-0.02510449360124767,-0.013811231590807438,0.0006856392719782889,0.011172123156307699,0.022530863682428997,0.09289713079904763,0.0,0.4055555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
